merwat,RT @murshedz: Alabama - competing w/Texas 4 the title of the most cruel  heartless state in America -http://nyti.ms/o2QbcL #immigration #p2,Tue Oct 04 12:35:47 CDT 2011
rcpark24,RT @murshedz: Alabama - competing w/Texas 4 the title of the most cruel  heartless state in America -http://nyti.ms/o2QbcL #immigration #p2,Tue Oct 04 12:35:47 CDT 2011
americasvoice,RT @murshedz: Alabama - competing w/Texas 4 the title of the most cruel  heartless state in America -http://nyti.ms/o2QbcL #immigration #p2,Tue Oct 04 12:35:47 CDT 2011
0x1g3n0,This was brought to my attention today. Banks starting to charge for use of debit cards: http://t.co/wlLO12Sh… (cont) http://t.co/OuJBfe83,Tue Oct 04 12:36:46 CDT 2011
rcpark24,This was brought to my attention today. Banks starting to charge for use of debit cards: http://t.co/wlLO12Sh… (cont) http://t.co/OuJBfe83,Tue Oct 04 12:36:46 CDT 2011
Eliz4Senate,No resulta ser el 4S!!!RT @Buenafuente Hoy lo presentan RT @nytimesbits: Live Blogging the Apple iPhone 5 Announcement nyti.ms/p5v4K8,Tue Oct 04 12:36:59 CDT 2011
0x1g3n0,No resulta ser el 4S!!!RT @Buenafuente Hoy lo presentan RT @nytimesbits: Live Blogging the Apple iPhone 5 Announcement nyti.ms/p5v4K8,Tue Oct 04 12:36:59 CDT 2011
DouglasWilder,"#ElizabethWarren Asked how much time she'd spent preparing (for debate) she said “Oh  probably about 30 years?"" nyti.ms/of2Kq6 #MASen",Tue Oct 04 12:41:43 CDT 2011
Fabiano_Angelo1,@nytimes: Bits: Live Blogging the Apple iPhone 5 Announcement http://nyti.ms/ oIMStr @MikHw,Tue Oct 04 12:42:34 CDT 2011
DouglasWilder,@nytimes: Bits: Live Blogging the Apple iPhone 5 Announcement http://nyti.ms/ oIMStr @MikHw,Tue Oct 04 12:42:34 CDT 2011
myPhoneMD,RT @americasvoice: RT @murshedz: Alabama - competing w/Texas 4 the title of the most cruel  heartless state in America -http://nyti.ms/o2QbcL #immigration #p2,Tue Oct 04 12:51:40 CDT 2011
Fabiano_Angelo1,RT @americasvoice: RT @murshedz: Alabama - competing w/Texas 4 the title of the most cruel  heartless state in America -http://nyti.ms/o2QbcL #immigration #p2,Tue Oct 04 12:51:40 CDT 2011
veritaz,H-E-Double Hockey Stick yeah! In the words of vocal and lyrical master Rebecca Black: We so excited. We we so excited. http://t.co/fTOw3jdW,Tue Oct 04 12:52:24 CDT 2011
myPhoneMD,H-E-Double Hockey Stick yeah! In the words of vocal and lyrical master Rebecca Black: We so excited. We we so excited. http://t.co/fTOw3jdW,Tue Oct 04 12:52:24 CDT 2011
VirtualRN,sour grapes? RT .@RNC: Since Obama can't get support from his own party  his plan is to spam twitter users instead: nyti.ms/pD0VFd,Tue Oct 04 12:52:59 CDT 2011
veritaz,sour grapes? RT .@RNC: Since Obama can't get support from his own party  his plan is to spam twitter users instead: nyti.ms/pD0VFd,Tue Oct 04 12:52:59 CDT 2011
wcgirl2,Apples new iOS5 system will be available Oct. 12. @nytimesbits is live-blogging the announcement nyti.ms/qvNk7r,Tue Oct 04 12:53:55 CDT 2011
lady09,RT @nytimes Apples new iOS5 system will be available Oct. 12. @nytimesbits is live-blogging the announcement nyti.ms/qvNk7r,Tue Oct 04 12:53:55 CDT 2011
lexinyt,Engaged  empowered & health literate Pts. benefit from #Virtualcare. Using the Web Wisely in a Health Crisis: http://t.co/uEqKWMT4,Tue Oct 04 13:00:57 CDT 2011
VirtualRN,Engaged  empowered & health literate Pts. benefit from #Virtualcare. Using the Web Wisely in a Health Crisis: http://t.co/uEqKWMT4,Tue Oct 04 13:00:57 CDT 2011
AndrewKnoc,Even the @DalaiLama had a buzzkill day: http://t.co/xY3jLieN @lheron: Happy Anticlimax Day!,Tue Oct 04 13:07:36 CDT 2011
lexinyt,Even the @DalaiLama had a buzzkill day: http://t.co/xY3jLieN @lheron: Happy Anticlimax Day!,Tue Oct 04 13:07:36 CDT 2011
Catapult_Design,RT @lexinyt: Even the @DalaiLama had a buzzkill day: http://t.co/xY3jLieN @lheron: Happy Anticlimax Day!,Tue Oct 04 13:08:14 CDT 2011
AndrewKnoc,RT @lexinyt: Even the @DalaiLama had a buzzkill day: http://t.co/xY3jLieN @lheron: Happy Anticlimax Day!,Tue Oct 04 13:08:14 CDT 2011
patientpower,RT @FHI360: Great article today from @nytimes on why foreign aid is so important  even amidst budget woes: nyti.ms/qErlat,Tue Oct 04 13:09:33 CDT 2011
Catapult_Design,RT @FHI360: Great article today from @nytimes on why foreign aid is so important  even amidst budget woes: nyti.ms/qErlat,Tue Oct 04 13:09:33 CDT 2011
AMG_OntheGo,Thank you Jane Brody! Great to work with you. Web-Savvy Patient featured in NYTimes today nyti.ms/oaEF7V,Tue Oct 04 13:10:43 CDT 2011
patientpower,Thank you Jane Brody! Great to work with you. Web-Savvy Patient featured in NYTimes today nyti.ms/oaEF7V,Tue Oct 04 13:10:43 CDT 2011
Moonniiaa,Apples new iOS5 system will be available Oct. 12. @nytimesbits is live-blogging the announcement nyti.ms/qvNk7r,Tue Oct 04 13:12:34 CDT 2011
wcgirl2,#Obama Sends #TradeDeals to Congress for Approval  via @addthis jobs nyti.ms/n4YXhr #IDK #jobscrisis #unemployment #economy,Tue Oct 04 13:12:34 CDT 2011
KSWsdsu,Our official story >> Apple Introduces a New iPhone  With a Personal Assistant: nyti.ms/q5OAZq,Tue Oct 04 13:18:36 CDT 2011
wcgirl2,#Senate Seeks to Punish #China for Low Currency Rate  nyti.ms/nVOGqc  via @addthis #jobscrisis #economy #unemployment,Tue Oct 04 13:18:36 CDT 2011
HelenHolter,OMG ROBOTS ARE GOING TO CONTROL OUR LIVES. Also: bring it. RT @nytimesbits More Features of Siri  Voice Control on iPhone nyti.ms/pbqZzl,Tue Oct 04 13:24:54 CDT 2011
AMG_OntheGo,OMG ROBOTS ARE GOING TO CONTROL OUR LIVES. Also: bring it. RT @nytimesbits More Features of Siri  Voice Control on iPhone nyti.ms/pbqZzl,Tue Oct 04 13:24:54 CDT 2011
SwanIslePress,Seattle’s University of Washington researchers report contraceptive used in Africa may double HIV risk: nyti.ms/qRkgQm,Tue Oct 04 13:25:43 CDT 2011
Moonniiaa,!!!!!!!!!!!!!!!!!!!! RT @nessryne  Most Popular Contraceptive doubles risk of #HIV in West and South African countries: nyti.ms/pvlvMr,Tue Oct 04 13:25:47 CDT 2011
pas5974,http://t.co/6YlTAMmp http://t.co/FwUtG8Uf,Tue Oct 04 13:30:54 CDT 2011
Rufus_IV,Anti-Wall Street Protests Spreading to Cities Large and Small: http://t.co/pxDu2jlx  TO THE PEOPLE!!!!!,Tue Oct 04 13:31:35 CDT 2011
pas5974,Anti-Wall Street Protests Spreading to Cities Large and Small: http://t.co/pxDu2jlx  TO THE PEOPLE!!!!!,Tue Oct 04 13:31:35 CDT 2011
davideblack,NYTimes: After Ruling  Hispanics Flee an Alabama Town http://t.co/NaE02Cug of my uncle's bill in the AL Senate #HonorableOrr,Tue Oct 04 13:36:42 CDT 2011
Rufus_IV,NYTimes: After Ruling  Hispanics Flee an Alabama Town http://t.co/NaE02Cug of my uncle's bill in the AL Senate #HonorableOrr,Tue Oct 04 13:36:42 CDT 2011
DrewHanley,RT @jeffzeleny Memo to GOP: Your field is set. Size up the candidates  learn to love one of them and head to voting booth. nyti.ms/qnEFMJ,Tue Oct 04 13:37:12 CDT 2011
jurassicpork59,RT @TweetSmarter New iPhone can understand spoken questions  give answers: nyti.ms/p8ZRTq,Tue Oct 04 13:40:27 CDT 2011
DrewHanley,RT @TweetSmarter New iPhone can understand spoken questions  give answers: nyti.ms/p8ZRTq,Tue Oct 04 13:40:27 CDT 2011
jurassicpork59,Foreign Aid to Take Hit in U.S. Budget Crisis: http://t.co/YN9Nq2KH the Repubs will scream the 1st time it's suggested cutting off Israel.,Tue Oct 04 13:44:53 CDT 2011
kreisberg,Foreign Aid to Take Hit in U.S. Budget Crisis: http://t.co/YHkFJXiW But the Repubs'll scream the 1st time it's suggested cutting off Israel.,Tue Oct 04 13:45:38 CDT 2011
jurassicpork59,Foreign Aid to Take Hit in U.S. Budget Crisis: http://t.co/YHkFJXiW But the Repubs'll scream the 1st time it's suggested cutting off Israel.,Tue Oct 04 13:45:38 CDT 2011
JeffMBernstein,#medicare doesn't cover #LTC. #NYTimes: Ominous Signs for the #Class Act nyti.ms/o3ul6t,Tue Oct 04 13:49:24 CDT 2011
kreisberg,#medicare doesn't cover #LTC. #NYTimes: Ominous Signs for the #Class Act nyti.ms/o3ul6t,Tue Oct 04 13:49:24 CDT 2011
danrmorin,MT @JuliaThornton Sad  sad  sad. #Foreignaid = just 1% of federal budget // Foreign Aid Set to Take Hit in U.S. Budget Crisis nyti.ms/oJdqYw,Tue Oct 04 13:50:12 CDT 2011
JeffMBernstein,MT @JuliaThornton Sad  sad  sad. #Foreignaid = just 1% of federal budget // Foreign Aid Set to Take Hit in U.S. Budget Crisis nyti.ms/oJdqYw,Tue Oct 04 13:50:12 CDT 2011
scootes,Romney's a proven turnaround guy. Exactly what our country and economy needs: a turnaround  http://mobile.nyti… (cont) http://t.co/x8bdR3QD,Tue Oct 04 13:57:35 CDT 2011
danrmorin,Romney's a proven turnaround guy. Exactly what our country and economy needs: a turnaround  http://mobile.nyti… (cont) http://t.co/x8bdR3QD,Tue Oct 04 13:57:35 CDT 2011
rohit_x_,Most Popular Contraceptive doubles risk of #HIV in West and South African countries: nyti.ms/pvlvMr,Tue Oct 04 13:57:48 CDT 2011
BleuZ00m,Deelish! Miss this? thx NYT! Warren Buffett & Mark Zuckerberg Talk IPOs -- As #Cartoon Characters nyti.ms/opjcpi <3 Zuck's babyvoice,Tue Oct 04 13:57:48 CDT 2011
Schriock1,Very cool graphic. RT @SashaK Readers are telling us how they feel about the economy  job prospects and the future. Join in: nyti.ms/nWfZnf,Tue Oct 04 14:05:41 CDT 2011
scootes,Very cool graphic. RT @SashaK Readers are telling us how they feel about the economy  job prospects and the future. Join in: nyti.ms/nWfZnf,Tue Oct 04 14:05:41 CDT 2011
BleuZ00m,Deelish! Miss this? thx NYT! Warren Buffett & Mark Zuckerberg Talk IPOs -- As #Cartoon Characters nyti.ms/opjcpi,Tue Oct 04 14:11:45 CDT 2011
FORTHGEAR,Who is excited for the iPhone 4S?  We are! http://t.co/hUzQp33F http://t.co/Xb8oWSGD,Tue Oct 04 14:11:45 CDT 2011
MrTwitty92,"Asked how much she'd spent preparing (for debate) Warren said “Oh  probably abt 30 years?"" nyti.ms/of2Kq6 @ElizabethForMA Good Luck tonight!",Tue Oct 04 14:15:05 CDT 2011
Schriock1,"Asked how much she'd spent preparing (for debate) Warren said “Oh  probably abt 30 years?"" nyti.ms/of2Kq6 @ElizabethForMA Good Luck tonight!",Tue Oct 04 14:15:05 CDT 2011
PCMckenna,RT @AbroadCircle This may be for business travelers  but students can use these tips too! 10 Days in a Carry-On nyti.ms/9lnpiQ via @nytimes,Tue Oct 04 14:15:17 CDT 2011
sdintrono90,RT @AbroadCircle This may be for business travelers  but students can use these tips too! 10 Days in a Carry-On nyti.ms/9lnpiQ via @nytimes,Tue Oct 04 14:15:17 CDT 2011
tadmcilwraith,"NYT's Michael Powell on @GovChristie: ""In fact  Mr. Christie has presided over nothing like a New Jersey Miracle.""http://nyti.ms/oQdPEi",Tue Oct 04 14:15:42 CDT 2011
PCMckenna,"NYT's Michael Powell on @GovChristie: ""In fact  Mr. Christie has presided over nothing like a New Jersey Miracle.""http://nyti.ms/oQdPEi",Tue Oct 04 14:15:42 CDT 2011
AndrewFranczyk,RT @ProQuest  @ala_techsource: Wikipedia Unveils Probably the Coolest QR Thingy Ever Made - NYTimes.com nyti.ms/ncTd4P,Tue Oct 04 14:16:16 CDT 2011
tadmcilwraith,RT @ProQuest  @ala_techsource: Wikipedia Unveils Probably the Coolest QR Thingy Ever Made - NYTimes.com nyti.ms/ncTd4P,Tue Oct 04 14:16:16 CDT 2011
BTMargins,"RT @Schriock1: Asked how much she'd spent preparing (for debate) Warren said “Oh  probably abt 30 years?"" nyti.ms/of2Kq6 @ElizabethForMA Good Luck tonight!",Tue Oct 04 14:17:47 CDT 2011
AndrewFranczyk,"RT @Schriock1: Asked how much she'd spent preparing (for debate) Warren said “Oh  probably abt 30 years?"" nyti.ms/of2Kq6 @ElizabethForMA Good Luck tonight!",Tue Oct 04 14:17:47 CDT 2011
libertycookies,Perseus Creates New Service for Authors to Self-Publish nyti.ms/ndT8SY,Tue Oct 04 14:22:01 CDT 2011
BTMargins,Perseus Creates New Service for Authors to Self-Publish nyti.ms/ndT8SY,Tue Oct 04 14:22:01 CDT 2011
waxfang,"RT @Schriock1: Asked how much she'd spent preparing (for debate) Warren said “Oh  probably abt 30 years?"" nyti.ms/of2Kq6 @ElizabethForMA Good Luck tonight!",Tue Oct 04 14:23:16 CDT 2011
libertycookies,"RT @Schriock1: Asked how much she'd spent preparing (for debate) Warren said “Oh  probably abt 30 years?"" nyti.ms/of2Kq6 @ElizabethForMA Good Luck tonight!",Tue Oct 04 14:23:16 CDT 2011
safi_sy,RT @brodiesel: @waxfang We don't need radiohead any more than we need idiots spreading rumors. nyti.ms/n7rbBH #occupyportland #occupywallstreet,Tue Oct 04 14:25:14 CDT 2011
waxfang,RT @brodiesel: @waxfang We don't need radiohead any more than we need idiots spreading rumors. nyti.ms/n7rbBH #occupyportland #occupywallstreet,Tue Oct 04 14:25:14 CDT 2011
LikeToChange,Law Expected in New York City Would Hamper Inmate Deportations: nyti.ms/pmgqZK #immigration #NYC #dwn,Tue Oct 04 14:27:34 CDT 2011
rohit_x_,and Microsoft had clippy RT@jennydeluxe Our official story >> Apple Introduces a New iPhone  With a Personal Assistant: nyti.ms/q5OAZq,Tue Oct 04 14:27:34 CDT 2011
KTKeith,The pathological altruist gives till someone hurts http://t.co/hNvWzZy2,Tue Oct 04 14:27:39 CDT 2011
safi_sy,The pathological altruist gives till someone hurts http://t.co/hNvWzZy2,Tue Oct 04 14:27:39 CDT 2011
earthislandjrnl,"David Brooks: ""Republicans want…bold  blunt radical outsider…take on establishment  speak truth to power"" nyti.ms/o5aGXY Right-wing delusion",Tue Oct 04 14:49:48 CDT 2011
KTKeith,"David Brooks: ""Republicans want…bold  blunt radical outsider…take on establishment  speak truth to power"" nyti.ms/o5aGXY Right-wing delusion",Tue Oct 04 14:49:48 CDT 2011
flyingmooncat,3 astronomers win Nobel for discovering that the universe is being blown apart by dark energy http://t.co/u5zGAVl2,Tue Oct 04 14:52:09 CDT 2011
earthislandjrnl,3 astronomers win Nobel for discovering that the universe is being blown apart by dark energy http://t.co/u5zGAVl2,Tue Oct 04 14:52:09 CDT 2011
askch,Guess we're all done with that compassionate conservative thing: nyti.ms/pjb4LB #crazycuts #justraisetaxesalready,Tue Oct 04 15:03:30 CDT 2011
flyingmooncat,Guess we're all done with that compassionate conservative thing: nyti.ms/pjb4LB #crazycuts #justraisetaxesalready,Tue Oct 04 15:03:30 CDT 2011
obkelley,Will #Medicare and #Medicaid cuts help or hurt #patients? Experts respond to projected changes (via @nytimes)... http://t.co/6xPGcPDP,Tue Oct 04 15:03:57 CDT 2011
askch,Will #Medicare and #Medicaid cuts help or hurt #patients? Experts respond to projected changes (via @nytimes)... http://t.co/6xPGcPDP,Tue Oct 04 15:03:57 CDT 2011
SCOREMentors,Seems like a First Amen issue to me....nyti.ms/o1GU8d. But I'm just a lawyer.,Tue Oct 04 15:04:04 CDT 2011
obkelley,Seems like a First Amen issue to me....nyti.ms/o1GU8d. But I'm just a lawyer.,Tue Oct 04 15:04:04 CDT 2011
nthekgy,RT @Gail_Goodman Deal Sites Have Fading Allure for Merchants: nyti.ms/ozQYd2,Tue Oct 04 15:05:11 CDT 2011
SCOREMentors,RT @Gail_Goodman Deal Sites Have Fading Allure for Merchants: nyti.ms/ozQYd2,Tue Oct 04 15:05:11 CDT 2011
OxygenLynne,@tshepimatshika nope mayb ke intro.beter be vibey next wik nyti,Tue Oct 04 15:14:15 CDT 2011
nthekgy,@tshepimatshika nope mayb ke intro.beter be vibey next wik nyti,Tue Oct 04 15:14:15 CDT 2011
kgomies,Rt @townyork @DrOz An interesting Twitter study shows us just how human we are: nyti.ms/oWc4T6,Tue Oct 04 15:15:55 CDT 2011
OxygenLynne,Rt @townyork @DrOz An interesting Twitter study shows us just how human we are: nyti.ms/oWc4T6,Tue Oct 04 15:15:55 CDT 2011
TBTH2012,Nyti twam?...always keep in mind that no matter wat jus do u?,Tue Oct 04 15:17:08 CDT 2011
kgomies,Nyti twam?...always keep in mind that no matter wat jus do u?,Tue Oct 04 15:17:08 CDT 2011
NYCfishmonger,MT @RonWyden This nation is at its best when it corrects its wrongs. Today we did just that #DADT ended nyti.ms/pipjgr,Tue Oct 04 15:26:56 CDT 2011
TBTH2012,MT @RonWyden This nation is at its best when it corrects its wrongs. Today we did just that #DADT ended nyti.ms/pipjgr,Tue Oct 04 15:26:56 CDT 2011
articlepolitics,Brooklyn Fare and Eleven Madison Park Get Three Michelin Stars: The tally of restaurants in New York City with ... nyti.ms/qRVYK2,Tue Oct 04 15:34:44 CDT 2011
NYCfishmonger,Brooklyn Fare and Eleven Madison Park Get Three Michelin Stars: The tally of restaurants in New York City with ... nyti.ms/qRVYK2,Tue Oct 04 15:34:44 CDT 2011
sexyethics,RT @NYTimesFriedman: The New Hama Rules http://nyti.ms/peCDer,Tue Oct 04 15:38:56 CDT 2011
articlepolitics,RT @NYTimesFriedman: The New Hama Rules http://nyti.ms/peCDer,Tue Oct 04 15:38:56 CDT 2011
tomtesch,@imaginejustice Have you seen this? “@Philjimeneznyc:a common contraceptive used in Africa may double the risk of HIV: nyti.ms/oW1qKX”,Tue Oct 04 15:39:28 CDT 2011
Mrs_Craziness,NYTimes: A Gleeful Creepfest  Baby Head and All http://nyti.ms/ - again style over substance 4 American Horror Story creator #ryanmurphy,Tue Oct 04 15:40:33 CDT 2011
tomtesch,NYTimes: A Gleeful Creepfest  Baby Head and All http://nyti.ms/ - again style over substance 4 American Horror Story creator #ryanmurphy,Tue Oct 04 15:40:33 CDT 2011
NRDC,NyTi my Tweet famlia!!,Tue Oct 04 15:45:18 CDT 2011
Mrs_Craziness,NyTi my Tweet famlia!!,Tue Oct 04 15:45:18 CDT 2011
USUniversity,RT @SimpleStepsNRDC: More than 70 mil sharks die each year http://t.co/AYM6AJHu Urge CA Gov Brown to ban shark-finning before it's 2 late! http://t.co/AR1RyQ4m,Tue Oct 04 15:50:34 CDT 2011
NRDC,RT @SimpleStepsNRDC: More than 70 mil sharks die each year http://t.co/AYM6AJHu Urge CA Gov Brown to ban shark-finning before it's 2 late! http://t.co/AR1RyQ4m,Tue Oct 04 15:50:34 CDT 2011
relens,RT @wpjenna @nytimes: College Flash Mobs Become Pep Rallies Made for YouTube nyti.ms/rsrjqA,Tue Oct 04 15:50:52 CDT 2011
USUniversity,RT @wpjenna @nytimes: College Flash Mobs Become Pep Rallies Made for YouTube nyti.ms/rsrjqA,Tue Oct 04 15:50:52 CDT 2011
lilToyx,RT @SimpleStepsNRDC: More than 70 mil sharks die each year http://t.co/AYM6AJHu Urge CA Gov Brown to ban shark-finning before it's 2 late! http://t.co/AR1RyQ4m,Tue Oct 04 15:52:09 CDT 2011
relens,RT @SimpleStepsNRDC: More than 70 mil sharks die each year http://t.co/AYM6AJHu Urge CA Gov Brown to ban shark-finning before it's 2 late! http://t.co/AR1RyQ4m,Tue Oct 04 15:52:09 CDT 2011
BrendyLeah,Now this looks likes g??? job for ?? so everybody j?st follow ?? #nyti,Tue Oct 04 15:53:25 CDT 2011
lilToyx,Now this looks likes g??? job for ?? so everybody j?st follow ?? #nyti,Tue Oct 04 15:53:25 CDT 2011
mwise1,RT @SimpleStepsNRDC: More than 70 mil sharks die each year http://t.co/AYM6AJHu Urge CA Gov Brown to ban shark-finning before it's 2 late! http://t.co/AR1RyQ4m,Tue Oct 04 16:02:55 CDT 2011
BrendyLeah,RT @SimpleStepsNRDC: More than 70 mil sharks die each year http://t.co/AYM6AJHu Urge CA Gov Brown to ban shark-finning before it's 2 late! http://t.co/AR1RyQ4m,Tue Oct 04 16:02:55 CDT 2011
GirlsintheGame,Growth is forecast for ads  even amid slowdown nyti.ms/pHAFot,Tue Oct 04 16:03:21 CDT 2011
mwise1,Growth is forecast for ads  even amid slowdown nyti.ms/pHAFot,Tue Oct 04 16:03:21 CDT 2011
michelemandell,RT @RWJF_ChdObesity Some schools trying to sell healthier foods and beverages in their vending machines: nyti.ms/pCByYI,Tue Oct 04 16:06:09 CDT 2011
GirlsintheGame,RT @RWJF_ChdObesity Some schools trying to sell healthier foods and beverages in their vending machines: nyti.ms/pCByYI,Tue Oct 04 16:06:09 CDT 2011
TheMgtEdge,@cnewton9 Here's the list. Also  Danny Meyer sold EMP to Daniel Humm and Will Guidara. bit.ly/qodURd nyti.ms/r2edzA,Tue Oct 04 16:07:52 CDT 2011
michelemandell,@cnewton9 Here's the list. Also  Danny Meyer sold EMP to Daniel Humm and Will Guidara. bit.ly/qodURd nyti.ms/r2edzA,Tue Oct 04 16:07:52 CDT 2011
dsaccardi,Valuing Those Who Tell The Truth http://t.co/pq1a50cO @nytimes,Tue Oct 04 16:12:57 CDT 2011
TheMgtEdge,Valuing Those Who Tell The Truth http://t.co/pq1a50cO @nytimes,Tue Oct 04 16:12:57 CDT 2011
vectorheartss,@ecomagination: way to help close the refrigerator loop! Frig recycle robots remove 99.8% of dangerous coolant via@NRDC nyti.ms/pv5seF,Tue Oct 04 16:20:08 CDT 2011
dsaccardi,@ecomagination: way to help close the refrigerator loop! Frig recycle robots remove 99.8% of dangerous coolant via@NRDC nyti.ms/pv5seF,Tue Oct 04 16:20:08 CDT 2011
100FStreet,@MittRomney I don't think you know what that means...  RT @michaelpaulson @MittRomney calls #occupywallstreet 'class warfare' nyti.ms/pvdBXY,Tue Oct 04 16:34:05 CDT 2011
vectorheartss,@MittRomney I don't think you know what that means...  RT @michaelpaulson @MittRomney calls #occupywallstreet 'class warfare' nyti.ms/pvdBXY,Tue Oct 04 16:34:05 CDT 2011
DCarsonCPA_NYC,Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:29 CDT 2011
100FStreet,Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:29 CDT 2011
DCarsonCPA,RT @100FStreet: Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:41 CDT 2011
DCarsonCPA_NYC,RT @100FStreet: Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:41 CDT 2011
DCarsonCPA_CT,RT @100FStreet: Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:42 CDT 2011
DCarsonCPA,RT @100FStreet: Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:42 CDT 2011
maybewill,RT @100FStreet: Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:43 CDT 2011
DCarsonCPA_CT,RT @100FStreet: Another Federal Judge Takes the S.E.C. to Task nyti.ms/pK19UX,Tue Oct 04 16:35:43 CDT 2011
nathanhjb,Robots are always throwing that phrase around RT @MichaelPaulson @MittRomney calls #occupywallstreet 'class warfare' nyti.ms/pvdBXY,Tue Oct 04 16:39:11 CDT 2011
maybewill,Robots are always throwing that phrase around RT @MichaelPaulson @MittRomney calls #occupywallstreet 'class warfare' nyti.ms/pvdBXY,Tue Oct 04 16:39:11 CDT 2011
PoliticalVibe,"MT@asmith83 Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #makebankspay",Tue Oct 04 16:39:41 CDT 2011
nathanhjb,"MT@asmith83 Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #makebankspay",Tue Oct 04 16:39:41 CDT 2011
murshedz,RT @DDB_Worldwide: Upbeat predix for ad industry despite economy due in part to ad spending on election/Olympics nyti.ms/n1ZNzp #AW8,Tue Oct 04 16:46:37 CDT 2011
PoliticalVibe,RT @DDB_Worldwide: Upbeat predix for ad industry despite economy due in part to ad spending on election/Olympics nyti.ms/n1ZNzp #AW8,Tue Oct 04 16:46:37 CDT 2011
robertgreenwald,"RT @asmith83 Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy",Tue Oct 04 16:48:06 CDT 2011
murshedz,"RT @asmith83 Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy",Tue Oct 04 16:48:06 CDT 2011
JerryOD,"RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:50:10 CDT 2011
robertgreenwald,"RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:50:10 CDT 2011
bayoubob,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:51:08 CDT 2011
JerryOD,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:51:08 CDT 2011
EssentialsofFab,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:52:32 CDT 2011
bayoubob,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:52:32 CDT 2011
AuntyEmEricann,I'm glad the Nobel Prize committee held a meeting to discuss whether to award Dr. Ralph Steinman his Nobel Prize... http://t.co/Gc4ask5O,Tue Oct 04 16:55:47 CDT 2011
EssentialsofFab,I'm glad the Nobel Prize committee held a meeting to discuss whether to award Dr. Ralph Steinman his Nobel Prize... http://t.co/Gc4ask5O,Tue Oct 04 16:55:47 CDT 2011
antloewenstein,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:56:40 CDT 2011
AuntyEmEricann,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:56:40 CDT 2011
WaitingForWork,RT @NILC_org Law Expected in New York City Would Hamper Inmate Deportations: nyti.ms/pmgqZK #immigration #NYC #dwn,Tue Oct 04 16:57:18 CDT 2011
heatherarnet,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:58:51 CDT 2011
antloewenstein,"RT @robertgreenwald: RT Romney  the largest recipient of Wall St $$ this year  calls #occupywallstreet ""class warfare"" nyti.ms/od2ll9 #occupydemocracy@asmith83",Tue Oct 04 16:58:51 CDT 2011
uniquejosh,Thnx @wgfpa 4 sharing awesome story I missed! RT @wgfpa: Girl named homecoming queen same night she kicks winning field goal! nyti.ms/rt4KL0,Tue Oct 04 16:59:57 CDT 2011
